regime,start,end,bars,hours,days
IMBALANCE__NORMAL_VOL,2025-10-04 08:00:00+00:00,2025-10-04 12:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-10-04 12:00:00+00:00,2025-10-04 16:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__LOW_VOL,2025-10-04 16:00:00+00:00,2025-10-04 20:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-10-04 20:00:00+00:00,2025-10-08 08:00:00+00:00,21,84.0,3.5
BALANCE__LOW_VOL,2025-10-08 08:00:00+00:00,2025-10-08 12:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-10-08 12:00:00+00:00,2025-10-10 00:00:00+00:00,9,36.0,1.5
IMBALANCE__NORMAL_VOL,2025-10-10 00:00:00+00:00,2025-10-10 20:00:00+00:00,5,20.0,0.8333333333333334
BALANCE__HIGH_VOL,2025-10-10 20:00:00+00:00,2025-10-11 00:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-10-11 00:00:00+00:00,2025-10-11 12:00:00+00:00,3,12.0,0.5
IMBALANCE__NORMAL_VOL,2025-10-11 12:00:00+00:00,2025-10-13 00:00:00+00:00,9,36.0,1.5
BALANCE__NORMAL_VOL,2025-10-13 00:00:00+00:00,2025-10-14 04:00:00+00:00,7,28.0,1.1666666666666667
BALANCE__HIGH_VOL,2025-10-14 04:00:00+00:00,2025-10-14 08:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-10-14 08:00:00+00:00,2025-10-16 12:00:00+00:00,13,52.0,2.1666666666666665
IMBALANCE__HIGH_VOL,2025-10-16 12:00:00+00:00,2025-10-16 20:00:00+00:00,2,8.0,0.3333333333333333
IMBALANCE__NORMAL_VOL,2025-10-16 20:00:00+00:00,2025-10-17 04:00:00+00:00,2,8.0,0.3333333333333333
IMBALANCE__HIGH_VOL,2025-10-17 04:00:00+00:00,2025-10-17 08:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-10-17 08:00:00+00:00,2025-10-17 12:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-10-17 12:00:00+00:00,2025-10-17 20:00:00+00:00,2,8.0,0.3333333333333333
IMBALANCE__NORMAL_VOL,2025-10-17 20:00:00+00:00,2025-10-18 00:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-10-18 00:00:00+00:00,2025-10-20 04:00:00+00:00,13,52.0,2.1666666666666665
IMBALANCE__NORMAL_VOL,2025-10-20 04:00:00+00:00,2025-10-20 08:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-10-20 08:00:00+00:00,2025-10-26 04:00:00+00:00,35,140.0,5.833333333333333
IMBALANCE__NORMAL_VOL,2025-10-26 04:00:00+00:00,2025-10-28 20:00:00+00:00,16,64.0,2.6666666666666665
BALANCE__NORMAL_VOL,2025-10-28 20:00:00+00:00,2025-11-04 04:00:00+00:00,38,152.0,6.333333333333333
IMBALANCE__HIGH_VOL,2025-11-04 04:00:00+00:00,2025-11-04 08:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-11-04 08:00:00+00:00,2025-11-04 16:00:00+00:00,2,8.0,0.3333333333333333
IMBALANCE__HIGH_VOL,2025-11-04 16:00:00+00:00,2025-11-05 00:00:00+00:00,2,8.0,0.3333333333333333
IMBALANCE__NORMAL_VOL,2025-11-05 00:00:00+00:00,2025-11-05 20:00:00+00:00,5,20.0,0.8333333333333334
BALANCE__NORMAL_VOL,2025-11-05 20:00:00+00:00,2025-11-13 16:00:00+00:00,47,188.0,7.833333333333333
BALANCE__HIGH_VOL,2025-11-13 16:00:00+00:00,2025-11-13 20:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-11-13 20:00:00+00:00,2025-11-17 12:00:00+00:00,22,88.0,3.6666666666666665
BALANCE__HIGH_VOL,2025-11-17 12:00:00+00:00,2025-11-17 20:00:00+00:00,2,8.0,0.3333333333333333
BALANCE__NORMAL_VOL,2025-11-17 20:00:00+00:00,2025-11-19 12:00:00+00:00,10,40.0,1.6666666666666667
IMBALANCE__HIGH_VOL,2025-11-19 12:00:00+00:00,2025-11-19 20:00:00+00:00,2,8.0,0.3333333333333333
BALANCE__NORMAL_VOL,2025-11-19 20:00:00+00:00,2025-11-20 12:00:00+00:00,4,16.0,0.6666666666666666
IMBALANCE__NORMAL_VOL,2025-11-20 12:00:00+00:00,2025-11-20 16:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__HIGH_VOL,2025-11-20 16:00:00+00:00,2025-11-20 20:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-11-20 20:00:00+00:00,2025-11-21 00:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-11-21 00:00:00+00:00,2025-11-21 04:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__HIGH_VOL,2025-11-21 04:00:00+00:00,2025-11-21 08:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-11-21 08:00:00+00:00,2025-11-22 20:00:00+00:00,9,36.0,1.5
BALANCE__NORMAL_VOL,2025-11-22 20:00:00+00:00,2025-11-24 16:00:00+00:00,11,44.0,1.8333333333333333
BALANCE__HIGH_VOL,2025-11-24 16:00:00+00:00,2025-11-24 20:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-11-24 20:00:00+00:00,2025-12-06 16:00:00+00:00,71,284.0,11.833333333333334
IMBALANCE__NORMAL_VOL,2025-12-06 16:00:00+00:00,2025-12-07 16:00:00+00:00,6,24.0,1.0
BALANCE__NORMAL_VOL,2025-12-07 16:00:00+00:00,2025-12-14 00:00:00+00:00,38,152.0,6.333333333333333
BALANCE__LOW_VOL,2025-12-14 00:00:00+00:00,2025-12-14 04:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-12-14 04:00:00+00:00,2025-12-15 04:00:00+00:00,6,24.0,1.0
BALANCE__LOW_VOL,2025-12-15 04:00:00+00:00,2025-12-15 08:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-12-15 08:00:00+00:00,2025-12-15 12:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-12-15 12:00:00+00:00,2025-12-18 12:00:00+00:00,18,72.0,3.0
BALANCE__NORMAL_VOL,2025-12-18 12:00:00+00:00,2025-12-18 16:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-12-18 16:00:00+00:00,2025-12-19 00:00:00+00:00,2,8.0,0.3333333333333333
BALANCE__NORMAL_VOL,2025-12-19 00:00:00+00:00,2025-12-24 20:00:00+00:00,35,140.0,5.833333333333333
BALANCE__LOW_VOL,2025-12-24 20:00:00+00:00,2025-12-25 00:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-12-25 00:00:00+00:00,2025-12-25 04:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__LOW_VOL,2025-12-25 04:00:00+00:00,2025-12-25 08:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-12-25 08:00:00+00:00,2025-12-27 00:00:00+00:00,10,40.0,1.6666666666666667
BALANCE__LOW_VOL,2025-12-27 00:00:00+00:00,2025-12-27 16:00:00+00:00,4,16.0,0.6666666666666666
BALANCE__NORMAL_VOL,2025-12-27 16:00:00+00:00,2025-12-28 00:00:00+00:00,2,8.0,0.3333333333333333
BALANCE__LOW_VOL,2025-12-28 00:00:00+00:00,2025-12-28 08:00:00+00:00,2,8.0,0.3333333333333333
BALANCE__NORMAL_VOL,2025-12-28 08:00:00+00:00,2025-12-31 04:00:00+00:00,17,68.0,2.8333333333333335
BALANCE__LOW_VOL,2025-12-31 04:00:00+00:00,2025-12-31 08:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-12-31 08:00:00+00:00,2026-01-03 12:00:00+00:00,19,76.0,3.1666666666666665
IMBALANCE__NORMAL_VOL,2026-01-03 12:00:00+00:00,2026-01-03 16:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__LOW_VOL,2026-01-03 16:00:00+00:00,2026-01-03 20:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2026-01-03 20:00:00+00:00,2026-01-07 08:00:00+00:00,21,84.0,3.5
BALANCE__NORMAL_VOL,2026-01-07 08:00:00+00:00,2026-01-09 04:00:00+00:00,11,44.0,1.8333333333333333
IMBALANCE__NORMAL_VOL,2026-01-09 04:00:00+00:00,2026-01-09 08:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2026-01-09 08:00:00+00:00,2026-01-17 04:00:00+00:00,47,188.0,7.833333333333333
BALANCE__LOW_VOL,2026-01-17 04:00:00+00:00,2026-01-17 12:00:00+00:00,2,8.0,0.3333333333333333
BALANCE__NORMAL_VOL,2026-01-17 12:00:00+00:00,2026-01-18 08:00:00+00:00,5,20.0,0.8333333333333334
BALANCE__LOW_VOL,2026-01-18 08:00:00+00:00,2026-01-18 12:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2026-01-18 12:00:00+00:00,2026-01-19 12:00:00+00:00,6,24.0,1.0
IMBALANCE__NORMAL_VOL,2026-01-19 12:00:00+00:00,2026-01-19 16:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2026-01-19 16:00:00+00:00,2026-01-20 00:00:00+00:00,2,8.0,0.3333333333333333
IMBALANCE__NORMAL_VOL,2026-01-20 00:00:00+00:00,2026-01-21 12:00:00+00:00,9,36.0,1.5
BALANCE__NORMAL_VOL,2026-01-21 12:00:00+00:00,2026-01-23 00:00:00+00:00,9,36.0,1.5
IMBALANCE__NORMAL_VOL,2026-01-23 00:00:00+00:00,2026-01-23 04:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2026-01-23 04:00:00+00:00,2026-01-24 04:00:00+00:00,6,24.0,1.0
BALANCE__LOW_VOL,2026-01-24 04:00:00+00:00,2026-01-24 20:00:00+00:00,4,16.0,0.6666666666666666
IMBALANCE__LOW_VOL,2026-01-24 20:00:00+00:00,2026-01-25 00:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2026-01-25 00:00:00+00:00,2026-01-25 04:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__LOW_VOL,2026-01-25 04:00:00+00:00,2026-01-25 08:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2026-01-25 08:00:00+00:00,2026-01-26 04:00:00+00:00,5,20.0,0.8333333333333334
BALANCE__NORMAL_VOL,2026-01-26 04:00:00+00:00,2026-01-29 20:00:00+00:00,22,88.0,3.6666666666666665
IMBALANCE__NORMAL_VOL,2026-01-29 20:00:00+00:00,2026-01-31 12:00:00+00:00,10,40.0,1.6666666666666667
IMBALANCE__HIGH_VOL,2026-01-31 12:00:00+00:00,2026-01-31 20:00:00+00:00,2,8.0,0.3333333333333333
IMBALANCE__NORMAL_VOL,2026-01-31 20:00:00+00:00,2026-02-01 12:00:00+00:00,4,16.0,0.6666666666666666
IMBALANCE__HIGH_VOL,2026-02-01 12:00:00+00:00,2026-02-01 16:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2026-02-01 16:00:00+00:00,2026-02-02 08:00:00+00:00,4,16.0,0.6666666666666666
BALANCE__NORMAL_VOL,2026-02-02 08:00:00+00:00,2026-02-02 16:00:00+00:00,2,8.0,0.3333333333333333
IMBALANCE__NORMAL_VOL,2026-02-02 16:00:00+00:00,2026-02-03 04:00:00+00:00,3,12.0,0.5
BALANCE__NORMAL_VOL,2026-02-03 04:00:00+00:00,2026-02-03 08:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2026-02-03 08:00:00+00:00,2026-02-03 12:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2026-02-03 12:00:00+00:00,2026-02-03 16:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__HIGH_VOL,2026-02-03 16:00:00+00:00,2026-02-03 20:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2026-02-03 20:00:00+00:00,2026-02-04 12:00:00+00:00,4,16.0,0.6666666666666666
IMBALANCE__HIGH_VOL,2026-02-04 12:00:00+00:00,2026-02-04 16:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2026-02-04 16:00:00+00:00,2026-02-04 20:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2026-02-04 20:00:00+00:00,2026-02-05 00:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__HIGH_VOL,2026-02-05 00:00:00+00:00,2026-02-06 04:00:00+00:00,7,28.0,1.1666666666666667
IMBALANCE__NORMAL_VOL,2026-02-06 04:00:00+00:00,2026-02-06 12:00:00+00:00,2,8.0,0.3333333333333333
BALANCE__NORMAL_VOL,2026-02-06 12:00:00+00:00,2026-02-09 00:00:00+00:00,15,60.0,2.5
IMBALANCE__NORMAL_VOL,2026-02-09 00:00:00+00:00,2026-02-09 08:00:00+00:00,2,8.0,0.3333333333333333
BALANCE__NORMAL_VOL,2026-02-09 08:00:00+00:00,2026-02-11 04:00:00+00:00,11,44.0,1.8333333333333333
BALANCE__HIGH_VOL,2026-02-11 04:00:00+00:00,2026-02-11 08:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2026-02-11 08:00:00+00:00,2026-02-11 12:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__HIGH_VOL,2026-02-11 12:00:00+00:00,2026-02-11 16:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2026-02-11 16:00:00+00:00,2026-02-12 20:00:00+00:00,7,28.0,1.1666666666666667
IMBALANCE__NORMAL_VOL,2026-02-12 20:00:00+00:00,2026-02-13 12:00:00+00:00,4,16.0,0.6666666666666666
BALANCE__NORMAL_VOL,2026-02-13 12:00:00+00:00,2026-02-15 08:00:00+00:00,11,44.0,1.8333333333333333
BALANCE__HIGH_VOL,2026-02-15 08:00:00+00:00,2026-02-15 12:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2026-02-15 12:00:00+00:00,2026-02-15 16:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__HIGH_VOL,2026-02-15 16:00:00+00:00,2026-02-15 20:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2026-02-15 20:00:00+00:00,2026-02-22 08:00:00+00:00,39,156.0,6.5
BALANCE__LOW_VOL,2026-02-22 08:00:00+00:00,2026-02-22 12:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2026-02-22 12:00:00+00:00,2026-02-24 04:00:00+00:00,10,40.0,1.6666666666666667
IMBALANCE__NORMAL_VOL,2026-02-24 04:00:00+00:00,2026-02-25 00:00:00+00:00,5,20.0,0.8333333333333334
BALANCE__NORMAL_VOL,2026-02-25 00:00:00+00:00,2026-03-01 00:00:00+00:00,25,100.0,4.166666666666667
