trade_id,stream,sym,side,entry_ts,exit_ts,duration_h,entry_price,stop_price,tp_price,pnl_r,reason,bars_5m,risk_pct,balance_before,dollar_risk,dollar_pnl,balance_after
1218,S4,DOGEUSDT,1,2024-03-15 14:00:00+00:00,2024-03-16 13:05:00+00:00,23.08,0.16517,0.15298049,0.40286553,-1.004065,SL,278,1.9886,4136.34,82.26,-82.59,4009.63
1219,S1_ETHUSDT,ETHUSDT,1,2024-03-16 20:00:00+00:00,2024-03-16 20:45:00+00:00,0.75,3603.02,3571.21,4016.55,0.76602,BE,10,1.2411,4009.63,49.76,38.12,4047.75
1220,S1_SOLUSDT,SOLUSDT,-1,2024-03-17 00:00:00+00:00,2024-03-17 18:15:00+00:00,18.25,182.182,198.269,-26.949,-1.003397,SL,220,2.7132,4047.75,109.82,-110.2,3976.87
1221,S1_ETHUSDT,ETHUSDT,1,2024-03-17 08:00:00+00:00,2024-03-17 08:35:00+00:00,0.58,3474.32,3414.72,4249.12,0.782512,BE,8,1.2411,4047.75,50.24,39.31,4087.06
1222,S1_ETHUSDT,ETHUSDT,1,2024-03-19 08:00:00+00:00,2024-03-19 08:20:00+00:00,0.33,3361.6,3306.45,4078.55,-1.018286,SL,5,1.2411,3976.87,49.36,-50.26,3926.61
1223,S3,ETHUSDT,-1,2024-03-19 09:00:00+00:00,2024-03-19 19:25:00+00:00,10.42,3241.72,3361.1052155,2644.7939225,-1.008146,SL,126,1.0606,3926.61,41.65,-41.98,3930.12
1224,S1_BTCUSDT,BTCUSDT,1,2024-03-19 12:00:00+00:00,2024-03-19 12:35:00+00:00,0.58,63137.1,62545.0,70834.4,0.76801,BE,8,1.5086,3926.61,59.24,45.49,3972.1
1225,S1_BTCUSDT,BTCUSDT,1,2024-03-20 00:00:00+00:00,2024-03-20 00:15:00+00:00,0.25,61974.1,61582.8,67061.0,0.752486,BE,4,1.5086,3930.12,59.29,44.61,3974.73
1226,S1_BTCUSDT,BTCUSDT,-1,2024-03-25 16:00:00+00:00,2024-03-25 16:05:00+00:00,0.08,69844.5,70108.1,66417.7,0.720511,BE,2,1.5086,3974.73,59.96,43.2,4017.93
1227,S1_SOLUSDT,SOLUSDT,-1,2024-03-25 16:00:00+00:00,2024-03-25 16:25:00+00:00,0.42,192.892,194.699,169.401,0.767976,BE,6,2.7132,3974.73,107.84,82.82,4100.75
1228,S1_ETHUSDT,ETHUSDT,-1,2024-03-25 20:00:00+00:00,2024-03-25 21:10:00+00:00,1.17,3642.53,3665.1,3349.12,0.751584,BE,15,1.2411,4100.75,50.89,38.25,4139.01
1229,S1_ETHUSDT,ETHUSDT,-1,2024-03-26 08:00:00+00:00,2024-03-26 14:15:00+00:00,6.25,3637.91,3684.45,3032.89,0.77655,BE,76,1.2411,4139.01,51.37,39.89,4178.9
1230,S1_BTCUSDT,BTCUSDT,-1,2024-03-27 00:00:00+00:00,2024-03-27 13:10:00+00:00,13.17,70044.2,71340.8,53188.4,-1.016206,SL,159,1.5086,4178.9,63.04,-64.06,4114.83
1231,S4,BTCUSDT,1,2024-03-27 15:00:00+00:00,2024-03-27 16:10:00+00:00,1.17,70127.8,68629.30147771,99348.52118475,-1.01404,SL,15,1.9886,4114.83,81.83,-82.98,4031.86
1232,S3,XRPUSDT,-1,2024-03-27 16:00:00+00:00,2024-03-28 14:55:00+00:00,22.92,0.6116,0.62549809,0.54210954,-1.013202,SL,276,1.0606,4114.83,43.64,-44.22,3944.35
1233,S3,ETHUSDT,-1,2024-03-27 19:00:00+00:00,2024-03-28 06:15:00+00:00,11.25,3464.23,3548.28274807,3043.96625966,-1.012364,SL,136,1.0606,4031.86,42.76,-43.29,3988.57
1234,S4,BTCUSDT,1,2024-03-27 23:00:00+00:00,2024-04-02 02:35:00+00:00,123.58,69484.8,68064.11858382,97188.0876155,-1.014673,SL,1484,1.9886,4031.86,80.18,-81.35,3603.9
1235,S1_BTCUSDT,BTCUSDT,-1,2024-03-28 16:00:00+00:00,2024-03-28 16:05:00+00:00,0.08,71335.2,71636.2,67422.2,0.728902,BE,2,1.5086,3944.35,59.5,43.37,3987.72
1236,S1_SOLUSDT,SOLUSDT,-1,2024-03-30 12:00:00+00:00,2024-03-30 14:45:00+00:00,2.75,197.974,200.4,166.436,0.775518,BE,34,2.7132,3987.72,108.19,83.91,4071.63
1237,S1_SOLUSDT,SOLUSDT,-1,2024-03-31 20:00:00+00:00,2024-03-31 20:25:00+00:00,0.42,200.596,201.467,189.273,0.730908,BE,6,2.7132,4071.63,110.47,80.74,4152.37
1238,S3,ETHUSDT,-1,2024-04-01 06:00:00+00:00,2024-04-01 13:25:00+00:00,7.42,3511.8,3566.02901241,3240.65493796,-1.019428,SL,90,1.0606,4152.37,44.04,-44.9,4107.48
1239,S3,XRPUSDT,-1,2024-04-01 15:00:00+00:00,2024-04-01 21:30:00+00:00,6.5,0.6025,0.61466713,0.54166433,-1.014856,SL,79,1.0606,4107.48,43.56,-44.21,4018.82
1240,S3,BTCUSDT,-1,2024-04-01 16:00:00+00:00,2024-04-01 19:15:00+00:00,3.25,68280.9,69293.50046643,63217.89766784,-1.020229,SL,40,1.0606,4107.48,43.56,-44.45,4063.03
1241,S3,ETHUSDT,-1,2024-04-01 16:00:00+00:00,2024-04-01 22:40:00+00:00,6.67,3446.03,3511.63374748,3118.01126258,-1.015758,SL,81,1.0606,4107.48,43.56,-44.25,3930.45
1242,S3,LINKUSDT,-1,2024-04-01 16:00:00+00:00,2024-04-01 22:25:00+00:00,6.42,17.961,18.38439457,15.84402714,-1.012726,SL,78,1.0606,4107.48,43.56,-44.12,3974.7
1243,S4,SOLUSDT,1,2024-04-01 20:00:00+00:00,2024-04-02 02:25:00+00:00,6.42,193.436,187.29765687,313.13369109,-1.009454,SL,78,1.9886,4063.03,80.8,-81.56,3848.89
1244,S4,ETHUSDT,1,2024-04-01 21:00:00+00:00,2024-04-02 02:30:00+00:00,5.5,3498.29,3430.87771551,4812.8295476,-1.015568,SL,67,1.9886,4063.03,80.8,-82.06,3685.25
1245,S4,SOLUSDT,1,2024-04-01 21:00:00+00:00,2024-04-02 02:25:00+00:00,5.42,193.792,187.80653852,310.50849887,-1.009713,SL,66,1.9886,4063.03,80.8,-81.58,3767.31
1246,S1_BTCUSDT,BTCUSDT,1,2024-04-02 16:00:00+00:00,2024-04-02 16:00:00+00:00,0.0,64928.2,64650.0,68544.8,-1.070016,SL,1,1.5086,3603.9,54.37,-58.18,3545.72
1247,S4,ETHUSDT,1,2024-04-05 04:00:00+00:00,2024-04-05 12:00:00+00:00,8.0,3310.0,3234.75583083,4777.26129888,-1.013197,SL,97,1.9886,3545.72,70.51,-71.44,3474.28
1248,S4,ETHUSDT,1,2024-04-05 13:00:00+00:00,2024-04-12 17:25:00+00:00,172.42,3264.29,3187.56395505,4760.44787661,0.987237,BE,2070,1.9886,3474.28,69.09,68.21,3176.17
1249,S4,LINKUSDT,1,2024-04-05 16:00:00+00:00,2024-04-10 12:35:00+00:00,116.58,17.503,17.07668343,25.81617316,-1.012317,SL,1400,1.9886,3474.28,69.09,-69.94,3345.45
1250,S4,LINKUSDT,1,2024-04-05 19:00:00+00:00,2024-04-10 12:35:00+00:00,113.58,17.466,17.06324945,25.31963572,-1.01301,SL,1364,1.9886,3474.28,69.09,-69.99,3275.46
1251,S1_BTCUSDT,BTCUSDT,-1,2024-04-08 08:00:00+00:00,2024-04-08 08:00:00+00:00,0.0,70745.4,70917.0,68514.6,-1.123681,SL,1,1.5086,3474.28,52.41,-58.9,3415.39
1252,S3,BTCUSDT,-1,2024-04-09 17:00:00+00:00,2024-04-10 19:50:00+00:00,26.83,68662.7,70046.52125139,61743.59374306,-1.014885,SL,323,1.0606,3415.39,36.22,-36.76,3238.7
1253,S4,SOLUSDT,1,2024-04-10 17:00:00+00:00,2024-04-12 16:15:00+00:00,47.25,171.686,166.14175182,279.79883948,-1.00929,SL,568,1.9886,3275.46,65.14,-65.74,3172.95
1254,S4,SOLUSDT,1,2024-04-10 20:00:00+00:00,2024-04-12 16:20:00+00:00,44.33,171.483,165.87402141,280.85808248,-1.009172,SL,533,1.9886,3238.7,64.4,-65.0,3107.96
1255,S1_ETHUSDT,ETHUSDT,1,2024-04-12 20:00:00+00:00,2024-04-13 19:50:00+00:00,23.83,3206.93,3062.04,5090.5,-1.00664,SL,287,1.2411,3489.31,43.31,-43.59,3368.29
1256,S1_SOLUSDT,SOLUSDT,1,2024-04-12 20:00:00+00:00,2024-04-13 17:25:00+00:00,21.42,149.242,140.0,269.388,-1.004844,SL,258,2.7132,3489.31,94.67,-95.13,3319.49
1257,S3,BTCUSDT,-1,2024-04-13 02:00:00+00:00,2024-04-13 04:35:00+00:00,2.58,65928.4,67453.78907624,58301.45461881,-1.012966,SL,32,1.0606,3489.31,37.01,-37.49,3451.83
1258,S3,SOLUSDT,-1,2024-04-13 02:00:00+00:00,2024-04-13 04:45:00+00:00,2.75,146.392,154.68668357,104.91858215,-1.005295,SL,34,1.0606,3489.31,37.01,-37.2,3414.62
1259,S3,LINKUSDT,-1,2024-04-13 02:00:00+00:00,2024-04-22 03:00:00+00:00,217.0,14.712,15.56994037,10.42229814,-1.005144,SL,2605,1.0606,3489.31,37.01,-37.2,3022.79
1260,S3,XRPUSDT,-1,2024-04-13 02:00:00+00:00,2024-04-13 20:05:00+00:00,18.08,0.5307,0.55410162,0.4136919,4.993197,TP,218,1.0606,3489.31,37.01,184.79,3501.48
1261,S1_BTCUSDT,BTCUSDT,1,2024-04-13 20:00:00+00:00,2024-04-13 20:00:00+00:00,0.0,64779.1,63530.0,81017.4,-1.015558,SL,1,1.5086,3368.29,50.81,-51.6,3316.69
1262,S1_ETHUSDT,ETHUSDT,1,2024-04-13 20:00:00+00:00,2024-04-13 20:05:00+00:00,0.08,3083.37,2971.1,4542.88,-1.008239,SL,2,1.2411,3368.29,41.8,-42.15,3459.33
1263,S1_BTCUSDT,BTCUSDT,1,2024-04-14 12:00:00+00:00,2024-04-17 16:05:00+00:00,76.08,64150.2,59652.5,122620.3,-1.004279,SL,914,1.5086,3459.33,52.19,-52.41,3373.11
1264,S1_SOLUSDT,SOLUSDT,1,2024-04-14 12:00:00+00:00,2024-05-16 14:50:00+00:00,770.83,138.791,112.917,475.153,0.798391,BE,9251,2.7132,3459.33,93.86,74.94,4023.38
1265,S1_LINKUSDT,LINKUSDT,1,2024-04-16 04:00:00+00:00,2024-04-16 04:10:00+00:00,0.17,13.343,13.217,14.981,-1.031769,SL,3,2.8,3459.33,96.86,-99.94,3359.39
1266,S1_LINKUSDT,LINKUSDT,1,2024-04-16 16:00:00+00:00,2024-04-16 16:00:00+00:00,0.0,12.927,12.887,13.447,0.703048,BE,1,2.8,3359.39,94.06,66.13,3425.52
1267,S2,LINKUSDT,-1,2024-04-19 02:00:00+00:00,2024-04-19 06:50:00+00:00,4.83,13.1,13.72003608,11.17128907,-1.374937,SL,59,3.3981,3373.11,114.62,-157.6,3059.98
1268,S2,XRPUSDT,-1,2024-04-19 02:00:00+00:00,2024-04-19 06:45:00+00:00,4.75,0.4795,0.49707965,0.42398675,-1.356881,SL,58,3.3981,3373.11,114.62,-155.53,3217.58
1269,S1_LINKUSDT,LINKUSDT,-1,2024-04-22 04:00:00+00:00,2024-04-22 04:00:00+00:00,0.0,15.824,15.911,14.693,-1.054566,SL,1,2.8,3022.79,84.64,-89.26,2933.53
1270,S3,XRPUSDT,-1,2024-04-22 18:00:00+00:00,2024-04-22 20:05:00+00:00,2.08,0.5434,0.55490479,0.48587606,-1.01417,SL,26,1.0606,2933.53,31.11,-31.55,2901.98
1271,S1_BTCUSDT,BTCUSDT,-1,2024-04-23 00:00:00+00:00,2024-04-23 04:25:00+00:00,4.42,66777.9,67222.0,61004.6,0.75489,BE,54,1.5086,2901.98,43.78,33.05,2935.02
1272,S1_ETHUSDT,ETHUSDT,-1,2024-04-24 12:00:00+00:00,2024-04-24 12:05:00+00:00,0.08,3280.15,3286.0,3204.1,-1.168213,SL,2,1.2411,2935.02,36.43,-42.55,2892.47
1273,S2,LINKUSDT,-1,2024-04-24 14:00:00+00:00,2024-04-28 22:30:00+00:00,104.5,15.175,15.43891374,13.81988782,4.235722,TP,1255,3.3981,2892.47,98.29,416.32,3621.66
1274,S2,SOLUSDT,-1,2024-04-24 16:00:00+00:00,2024-04-27 01:15:00+00:00,57.25,151.484,155.40558933,132.80727128,4.239659,TP,688,3.3981,2892.47,98.29,416.71,3246.96
1275,S2,LINKUSDT,-1,2024-04-24 16:00:00+00:00,2024-04-30 12:10:00+00:00,140.17,14.713,15.03355114,13.09510225,4.238405,TP,1683,3.3981,2892.47,98.29,416.59,4104.51
1276,S3,BTCUSDT,-1,2024-04-24 16:00:00+00:00,2024-04-30 19:15:00+00:00,147.25,64593.5,65525.92931348,59931.35343262,4.979218,TP,1768,1.0606,2892.47,30.68,152.75,4067.18
1277,S3,DOGEUSDT,-1,2024-04-24 16:00:00+00:00,2024-05-01 07:05:00+00:00,159.08,0.15266,0.1575261,0.1283295,4.990588,TP,1910,1.0606,2892.47,30.68,153.1,4365.92
1278,S3,BTCUSDT,-1,2024-04-24 19:00:00+00:00,2024-04-25 21:15:00+00:00,26.25,64100.0,65102.14919887,59089.25400563,-1.019189,SL,316,1.0606,2892.47,30.68,-31.27,2830.25
1279,S3,SOLUSDT,-1,2024-04-25 11:00:00+00:00,2024-04-25 16:50:00+00:00,5.83,143.715,148.44561509,120.06192456,-1.009114,SL,71,1.0606,2892.47,30.68,-30.96,2861.51
1280,S1_ETHUSDT,ETHUSDT,-1,2024-04-28 00:00:00+00:00,2024-04-28 02:40:00+00:00,2.67,3253.97,3283.54,2869.56,-1.033013,SL,33,1.2411,3246.96,40.3,-41.63,3205.33
1281,S3,ETHUSDT,-1,2024-04-29 03:00:00+00:00,2024-04-30 19:15:00+00:00,40.25,3220.62,3278.4357516,2931.54124198,4.983289,TP,484,1.0606,3621.66,38.41,191.41,4258.6
1282,S4,BTCUSDT,1,2024-04-30 11:00:00+00:00,2024-04-30 14:00:00+00:00,3.0,61759.1,60641.05914457,83560.89668083,-1.016572,SL,37,1.9886,3621.66,72.02,-73.21,4031.29
1283,S1_LINKUSDT,LINKUSDT,1,2024-04-30 12:00:00+00:00,2024-04-30 12:00:00+00:00,0.0,13.19,13.163,13.541,0.653444,BE,1,2.8,3621.66,101.41,66.26,3687.92
1284,S3,ETHUSDT,-1,2024-04-30 12:00:00+00:00,2024-05-03 15:50:00+00:00,75.83,3005.94,3080.32823929,2633.99880354,-1.012123,SL,911,1.0606,3621.66,38.41,-38.88,4167.42
1285,S3,LINKUSDT,-1,2024-04-30 12:00:00+00:00,2024-05-02 11:00:00+00:00,47.0,13.19,13.54900647,11.39496766,-1.011022,SL,565,1.0606,3621.66,38.41,-38.83,4201.86
1286,S1_BTCUSDT,BTCUSDT,1,2024-04-30 16:00:00+00:00,2024-04-30 16:10:00+00:00,0.17,60764.9,60517.6,63979.8,-1.073714,SL,3,1.5086,4031.29,60.82,-65.3,3965.99
1287,S1_ETHUSDT,ETHUSDT,1,2024-04-30 16:00:00+00:00,2024-04-30 16:15:00+00:00,0.25,2992.66,2963.33,3373.95,-1.03061,SL,4,1.2411,4031.29,50.03,-51.56,3914.43
1288,S3,BTCUSDT,-1,2024-04-30 20:00:00+00:00,2024-04-30 22:25:00+00:00,2.42,59276.1,60604.07641985,52636.21790076,-1.013391,SL,30,1.0606,4258.6,45.17,-45.77,4212.82
1289,S1_BTCUSDT,BTCUSDT,1,2024-05-01 08:00:00+00:00,2024-05-01 08:05:00+00:00,0.08,57482.0,57030.0,63358.0,-1.038152,SL,2,1.5086,4365.92,65.86,-68.38,4240.69
1290,S1_ETHUSDT,ETHUSDT,1,2024-05-01 08:00:00+00:00,2024-05-01 08:00:00+00:00,0.0,2868.48,2851.0,3095.72,-1.04923,SL,1,1.2411,4365.92,54.19,-56.85,4309.07
1291,S3,BTCUSDT,-1,2024-05-01 20:00:00+00:00,2024-05-02 12:15:00+00:00,16.25,56935.7,58871.36950854,47257.35245731,-1.008824,SL,196,1.0606,4240.69,44.98,-45.37,4206.3
1292,S1_BTCUSDT,BTCUSDT,1,2024-05-02 04:00:00+00:00,2024-05-02 11:05:00+00:00,7.08,57407.7,56600.0,67907.8,0.778677,BE,86,1.5086,4240.69,63.98,49.82,4251.67
1293,S1_LINKUSDT,LINKUSDT,-1,2024-05-04 20:00:00+00:00,2024-05-04 21:30:00+00:00,1.5,14.377,14.476,13.09,0.756433,BE,19,2.8,4167.42,116.69,88.27,4255.69
1294,S1_LINKUSDT,LINKUSDT,-1,2024-05-05 16:00:00+00:00,2024-05-05 16:00:00+00:00,0.0,14.505,14.53,14.18,-1.17406,SL,1,2.8,4255.69,119.16,-139.9,4115.79
1295,S1_LINKUSDT,LINKUSDT,-1,2024-05-06 08:00:00+00:00,2024-05-06 08:00:00+00:00,0.0,14.734,14.744,14.604,-1.44202,SL,1,2.8,4115.79,115.24,-166.18,3949.61
1296,S2,ETHUSDT,-1,2024-05-07 12:00:00+00:00,2024-05-17 15:25:00+00:00,243.42,3061.92,3108.52698102,2807.09107556,-0.792624,SL,2922,3.3981,3949.61,134.21,-106.38,4002.3
1297,S4,ETHUSDT,1,2024-05-13 07:00:00+00:00,2024-05-14 14:10:00+00:00,31.17,2918.35,2876.15699646,3741.11356908,-1.02075,SL,375,1.9886,3949.61,78.54,-80.17,3869.44
1298,S4,LINKUSDT,1,2024-05-14 19:00:00+00:00,2024-05-29 12:55:00+00:00,353.92,13.086,12.77235756,19.20202759,19.487483,TP,4248,1.9886,3869.44,76.95,1499.52,5011.85
1299,S1_LINKUSDT,LINKUSDT,1,2024-05-15 00:00:00+00:00,2024-05-15 00:30:00+00:00,0.5,12.975,12.92,13.69,0.729227,BE,7,2.8,3869.44,108.34,79.01,3948.44
1300,S1_LINKUSDT,LINKUSDT,-1,2024-05-16 20:00:00+00:00,2024-05-16 20:00:00+00:00,0.0,14.985,15.09,13.62,0.757186,BE,1,2.8,4023.38,112.65,85.3,4108.68
1301,S1_ETHUSDT,ETHUSDT,-1,2024-05-17 16:00:00+00:00,2024-05-17 16:00:00+00:00,0.0,3109.85,3116.9,3018.2,-1.132334,SL,1,1.2411,4002.3,49.67,-56.25,3946.06
1302,S4,ETHUSDT,1,2024-05-20 05:00:00+00:00,2024-05-20 06:50:00+00:00,1.83,3122.11,3080.91274789,3925.45641613,-1.022735,SL,23,1.9886,3946.06,78.47,-80.26,3865.8
1303,S1_ETHUSDT,ETHUSDT,-1,2024-05-20 16:00:00+00:00,2024-05-20 16:40:00+00:00,0.67,3116.96,3138.14,2841.62,-1.04415,SL,9,1.2411,3865.8,47.98,-50.1,3815.7
1304,S4,ETHUSDT,1,2024-05-20 16:00:00+00:00,2024-05-20 19:20:00+00:00,3.33,3116.96,3070.3107587,4026.62020529,0.979955,BE,41,1.9886,3865.8,76.88,75.33,3891.04
1305,S1_LINKUSDT,LINKUSDT,-1,2024-05-22 04:00:00+00:00,2024-05-22 04:35:00+00:00,0.58,16.89,17.112,14.004,0.777176,BE,8,2.8,3891.04,108.95,84.67,3975.71
1306,S1_BTCUSDT,BTCUSDT,-1,2024-05-23 12:00:00+00:00,2024-05-23 12:00:00+00:00,0.0,70019.4,70100.0,68971.6,-1.260618,SL,1,1.5086,3975.71,59.98,-75.61,3900.1
1307,S3,BTCUSDT,-1,2024-05-23 14:00:00+00:00,2024-05-24 18:10:00+00:00,28.17,68062.8,69168.05833545,62536.50832273,-1.018474,SL,339,1.0606,3900.1,41.36,-42.13,3823.2
1308,S4,LINKUSDT,1,2024-05-23 22:00:00+00:00,2024-06-06 19:30:00+00:00,333.5,16.561,15.87657862,29.90721696,0.992741,BE,4003,1.9886,3900.1,77.56,76.99,4867.12
1309,S4,XRPUSDT,1,2024-05-23 22:00:00+00:00,2024-06-02 18:00:00+00:00,236.0,0.5293,0.51042416,0.89737889,-1.008412,SL,2833,1.9886,3900.1,77.56,-78.21,5044.34
1310,S1_LINKUSDT,LINKUSDT,-1,2024-05-24 04:00:00+00:00,2024-05-24 04:00:00+00:00,0.0,17.498,17.575,16.497,0.731826,BE,1,2.8,3900.1,109.2,79.92,3980.02
1311,S1_LINKUSDT,LINKUSDT,-1,2024-05-24 12:00:00+00:00,2024-05-24 13:05:00+00:00,1.08,17.572,17.753,15.219,-1.029125,SL,14,2.8,3980.02,111.44,-114.69,3865.33
1312,S1_ETHUSDT,ETHUSDT,-1,2024-05-24 20:00:00+00:00,2024-05-26 09:10:00+00:00,37.17,3745.29,3817.2,2810.46,-1.015625,SL,447,1.2411,3823.2,47.45,-48.19,3853.94
1313,S1_LINKUSDT,LINKUSDT,-1,2024-05-26 04:00:00+00:00,2024-05-26 04:05:00+00:00,0.08,17.768,17.853,16.663,0.737289,BE,2,2.8,3823.2,107.05,78.93,3902.13
1314,S1_BTCUSDT,BTCUSDT,-1,2024-05-27 16:00:00+00:00,2024-05-27 16:00:00+00:00,0.0,70421.4,70584.9,68295.9,-1.129214,SL,1,1.5086,3853.94,58.14,-65.65,3788.29
1315,S1_LINKUSDT,LINKUSDT,-1,2024-05-27 16:00:00+00:00,2024-05-27 16:00:00+00:00,0.0,18.033,18.055,17.747,-1.245905,SL,1,2.8,3853.94,107.91,-134.45,3653.84
1316,S4,XRPUSDT,1,2024-05-28 03:00:00+00:00,2024-05-28 04:30:00+00:00,1.5,0.5312,0.52313803,0.68840841,-1.019767,SL,19,1.9886,3653.84,72.66,-74.1,3579.74
1317,S1_ETHUSDT,ETHUSDT,-1,2024-05-28 12:00:00+00:00,2024-05-28 13:35:00+00:00,1.58,3906.56,3934.42,3544.38,0.757934,BE,20,1.2411,3579.74,44.43,33.67,3613.42
1318,S1_LINKUSDT,LINKUSDT,-1,2024-05-28 12:00:00+00:00,2024-05-29 12:20:00+00:00,24.33,18.241,18.884,9.882,-1.008511,SL,293,2.8,3579.74,100.23,-101.09,3512.33
1319,S1_LINKUSDT,LINKUSDT,-1,2024-05-30 04:00:00+00:00,2024-05-30 07:35:00+00:00,3.58,18.736,19.241,12.171,0.78887,BE,44,2.8,5011.85,140.33,110.7,5122.55
1320,S2,XRPUSDT,-1,2024-06-02 18:00:00+00:00,2024-06-03 01:10:00+00:00,7.17,0.5127,0.51685538,0.49256156,-0.909409,SL,87,3.3981,5122.55,174.07,-158.3,4886.04
1321,S3,SOLUSDT,-1,2024-06-02 18:00:00+00:00,2024-06-03 01:20:00+00:00,7.33,162.353,164.55671646,151.33441768,-1.022102,SL,89,1.0606,5122.55,54.33,-55.53,4830.51
1322,S1_BTCUSDT,BTCUSDT,-1,2024-06-03 16:00:00+00:00,2024-06-03 17:10:00+00:00,1.17,69650.0,70372.9,60252.3,0.771096,BE,15,1.5086,4830.51,72.87,56.19,4886.7
1323,S1_BTCUSDT,BTCUSDT,-1,2024-06-04 16:00:00+00:00,2024-06-04 16:00:00+00:00,0.0,70492.1,70560.3,69605.5,-1.310083,SL,1,1.5086,4886.7,73.72,-96.58,4790.12
1324,S4,LINKUSDT,1,2024-06-06 21:00:00+00:00,2024-06-07 17:55:00+00:00,20.92,17.413,17.11819704,23.16165762,-1.01772,SL,252,1.9886,4867.12,96.79,-98.5,4690.41
1325,S1_BTCUSDT,BTCUSDT,-1,2024-06-07 08:00:00+00:00,2024-06-07 11:30:00+00:00,3.5,71147.9,71476.0,66882.6,-1.065054,SL,43,1.5086,4867.12,73.43,-78.2,4788.91
1326,S2,SOLUSDT,-1,2024-06-07 17:00:00+00:00,2024-06-07 18:05:00+00:00,1.08,168.79,170.66808031,157.33878239,4.231207,TP,14,3.3981,4788.91,162.73,688.55,6975.44
1327,S2,LINKUSDT,-1,2024-06-07 18:00:00+00:00,2024-06-07 18:00:00+00:00,0.0,17.044,17.47778774,15.58269484,4.235129,TP,1,3.3981,4690.41,159.38,675.02,5365.43
1328,S2,XRPUSDT,-1,2024-06-07 18:00:00+00:00,2024-06-07 18:00:00+00:00,0.0,0.5134,0.521172,0.48665345,4.225526,TP,1,3.3981,4690.41,159.38,673.48,6038.91
1329,S3,ETHUSDT,-1,2024-06-07 18:00:00+00:00,2024-06-11 15:35:00+00:00,93.58,3725.32,3775.88792953,3472.48035233,4.977899,TP,1124,1.0606,4690.41,49.75,247.63,7284.4
1330,S3,SOLUSDT,-1,2024-06-07 18:00:00+00:00,2024-06-11 14:00:00+00:00,92.0,165.422,168.40494671,150.50726647,4.983363,TP,1105,1.0606,4690.41,49.75,247.9,7036.77
1331,S3,DOGEUSDT,-1,2024-06-07 18:00:00+00:00,2024-06-07 18:00:00+00:00,0.0,0.15597,0.15903443,0.14064786,4.984731,TP,1,1.0606,4690.41,49.75,247.97,6286.88
1332,S3,LINKUSDT,-1,2024-06-08 12:00:00+00:00,2024-06-09 20:15:00+00:00,32.25,15.872,16.22025867,14.13070663,-1.013673,SL,388,1.0606,6975.44,73.98,-74.99,6900.44
1333,S1_BTCUSDT,BTCUSDT,1,2024-06-11 08:00:00+00:00,2024-06-11 08:15:00+00:00,0.25,67582.1,67300.0,71249.4,-1.07187,SL,4,1.5086,6900.44,104.1,-111.58,6788.86
1334,S3,SOLUSDT,-1,2024-06-11 14:00:00+00:00,2024-06-12 12:30:00+00:00,22.5,151.219,154.93850684,132.62146579,-1.012197,SL,271,1.0606,6788.86,72.0,-72.88,7211.52
1335,S3,DOGEUSDT,-1,2024-06-11 14:00:00+00:00,2024-06-12 12:30:00+00:00,22.5,0.13843,0.14164856,0.12233722,-1.012903,SL,271,1.0606,6788.86,72.0,-72.93,7138.59
1336,S4,BTCUSDT,1,2024-06-13 17:00:00+00:00,2024-06-14 16:05:00+00:00,23.08,66983.7,65728.60541714,91458.04436578,-1.016011,SL,278,1.9886,7138.59,141.96,-144.23,6994.36
1337,S3,ETHUSDT,-1,2024-06-17 10:00:00+00:00,2024-06-17 18:05:00+00:00,8.08,3510.75,3561.66604286,3256.16978568,-1.020686,SL,98,1.0606,6994.36,74.18,-75.72,6766.98
1338,S3,LINKUSDT,-1,2024-06-17 10:00:00+00:00,2024-06-17 17:40:00+00:00,7.67,14.436,14.73371071,12.94744644,-1.014547,SL,93,1.0606,6994.36,74.18,-75.26,6842.7
1339,S3,BTCUSDT,-1,2024-06-17 14:00:00+00:00,2024-06-17 16:25:00+00:00,2.42,65180.6,65834.35550949,61911.82245254,-1.029911,SL,30,1.0606,6994.36,74.18,-76.4,6917.96
1340,S4,ETHUSDT,1,2024-06-17 18:00:00+00:00,2024-06-18 00:40:00+00:00,6.67,3553.09,3485.35162423,4873.98832751,-1.015736,SL,81,1.9886,6842.7,136.07,-138.22,6628.76
1341,S4,XRPUSDT,1,2024-06-18 03:00:00+00:00,2024-06-24 05:20:00+00:00,146.33,0.4904,0.47068013,0.87493738,-1.00746,SL,1757,1.9886,6628.76,131.82,-132.8,5787.29
1342,S3,LINKUSDT,-1,2024-06-18 14:00:00+00:00,2024-06-18 21:10:00+00:00,7.17,13.284,13.75669725,10.92051375,-1.008431,SL,87,1.0606,6628.76,70.3,-70.9,6557.87
1343,S4,XRPUSDT,1,2024-06-21 15:00:00+00:00,2024-06-21 16:25:00+00:00,1.42,0.4914,0.48222708,0.67027189,-1.016071,SL,18,1.9886,6557.87,130.41,-132.51,6425.36
1344,S4,ETHUSDT,1,2024-06-21 19:00:00+00:00,2024-06-23 20:30:00+00:00,49.5,3521.93,3451.59918477,4893.38089698,-1.015023,SL,595,1.9886,6425.36,127.77,-129.69,6166.55
1345,S4,LINKUSDT,1,2024-06-21 19:00:00+00:00,2024-06-22 00:25:00+00:00,5.42,14.186,13.77933073,22.11605071,-1.010465,SL,66,1.9886,6425.36,127.77,-129.11,6296.25
